model,star_accuracy,generalized_accuracy,tpr,fpr
dt_220_En_MD10_MSS2_MSL1_MIG0.0001_MF200_42.json,0.5422794117647058,0.6305147058823529,0.8363874345549738,0.6333892617449665
dt_317_En_MD15_MSS10_MSL2_MIG0.0001_MF500_42.json,0.5113970588235294,0.6386029411764705,0.768979057591623,0.5285234899328859
dt_216_En_MD5_MSS10_MSL5_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_76_Gi_MD10_MSS5_MSL1_MIG0.0001_MF200_42.json,0.5165441176470589,0.6257352941176471,0.762434554973822,0.549496644295302
dt_32_Gi_MD5_MSS5_MSL5_MIG0_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_190_En_MD5_MSS5_MSL2_MIG0.0001_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_2_Gi_MD5_MSS2_MSL1_MIG0_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_172_En_MD5_MSS2_MSL2_MIG0.0001_MF200_42.json,0.5613970588235294,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_236_En_MD10_MSS5_MSL1_MIG0_MF500_42.json,0.5441176470588235,0.63125,0.8357329842931938,0.6308724832214765
dt_92_Gi_MD10_MSS10_MSL1_MIG0_MF500_42.json,0.5165441176470589,0.6275735294117647,0.7558900523560209,0.5369127516778524
dt_248_En_MD10_MSS5_MSL5_MIG0_MF500_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_74_Gi_MD10_MSS5_MSL1_MIG0_MF500_42.json,0.5176470588235295,0.6261029411764706,0.7630890052356021,0.549496644295302
dt_229_En_MD10_MSS2_MSL5_MIG0_MF200_42.json,0.54375,0.6345588235294117,0.8409685863874345,0.6300335570469798
